Class,gene_18517,gene_18518,gene_18519,gene_18520,gene_18521,gene_18522,gene_18523,gene_18524,gene_18525,gene_18526,gene_18527,gene_18528,gene_18529,gene_13429,gene_18897,gene_3434,gene_3435,gene_3436,gene_3437,gene_3438,gene_3439,gene_3440,gene_3441,gene_3442,gene_3443,gene_6876,gene_7929,gene_11348,gene_14317,gene_14318,gene_15430,gene_15431,gene_15432,gene_5297,gene_5298,gene_5299,gene_5300,gene_5301,gene_5302,gene_5303,gene_14983,gene_14984,gene_14985,gene_14986,gene_19238,gene_11355,gene_11806,gene_14828,gene_4442,gene_10558,gene_10559,gene_10560,gene_10561,gene_10562,gene_10563,gene_10564,gene_1136,gene_1137,gene_978,gene_979,gene_5235,gene_5236,gene_5237,gene_19874,gene_2858,gene_2859,gene_2860,gene_2861,gene_2862,gene_2863,gene_2864,gene_2865,gene_2866,gene_2867,gene_2868,gene_2869,gene_2870,gene_2871,gene_2872,gene_2873,gene_2874,gene_2875,gene_2876,gene_2877,gene_2878,gene_2879,gene_2880,gene_2881,gene_2882,gene_2883,gene_2884,gene_5020,gene_17769,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316
BRCA,3.03562391,10.60529431,9.83447105,12.95088391,7.957682486,6.988684687,12.37400701,8.381110294,9.50422312,8.184875343,0.485426827,0.634128558,10.85408918,9.37894506,7.498793372,0,11.76694294,2.321928095,8.533719071,1.378511623,0,1.765534746,0,0.485426827,13.01635563,13.67928216,9.592083234,5.161887682,7.87897051,10.87298262,4.572889668,4.392317423,3.232660757,13.53641722,4.62058641,11.06810648,10.11243951,10.91990613,9.609917445,9.000563443,3.510961919,0.847996907,6.703211467,9.431706524,2.432959407,7.8008999,0,3.786596362,4.776103988,9.666770792,10.29209152,9.408117408,10.16666524,8.36719631,6.274261661,9.500244367,3.40599236,7.803485376,12.05927685,11.30822525,13.47504941,9.541871009,11.90440883,8.483009577,4.64385619,2.807354922,7.982993575,10.1606278,2.722466024,0.847996907,2.963474124,8.01234519,2.887525271,0,5.802193217,8.313790025,1.925999419,4.364572432,6.091699834,4.217230716,9.176422513,5.061776198,5.842978832,0,0,11.28713519,0,0.847996907,0.847996907,0,9.943393929,7.613236955,11.48633225,11.86859109,11.04371086,10.45347642,14.28020529,13.78232256,1.137503524,2.722466024,0,2.432959407
PRAD,1.027437183,10.45630307,10.38862008,12.75221964,8.165334142,5.767620372,12.3123583,9.331593263,9.060431143,8.699915953,0,0,8.933861762,9.629861111,8.141790396,2.630428771,9.823341762,1.354790649,6.795364354,2.504086433,0,6.867698821,1.027437183,6.130416118,12.17250877,6.781805569,7.981949667,1.621430668,8.452978361,11.11438655,5.319791325,4.807303396,6.339110655,13.64104696,4.6669213,10.41848514,10.46162269,10.76645437,8.843804877,7.733611942,6.848322478,4.095544713,6.56950932,4.180625285,2.365608559,3.441616269,0,11.55993628,4.859840376,10.50731895,10.83571884,10.43047346,10.42394577,8.017075635,7.025516109,9.946119667,3.370973302,6.954812814,12.39158462,11.55347091,12.12298972,9.511697316,10.56956134,9.669033854,3.441616269,5.410642991,7.384982282,10.30346113,1.84643314,1.621430668,1.621430668,10.45356902,3.63489525,0,5.242754922,6.58519692,2.2124137,4.180625285,5.948313495,5.445438692,8.409581868,4.696110693,0,0.603311811,0.603311811,5.140283769,0,0,0,0.603311811,9.979153637,7.976014148,13.42841252,11.23552364,11.00965369,9.423910067,13.50082943,13.40960308,1.027437183,3.135567703,0,0.603311811
KIRC,3.475733431,9.88121646,10.01796365,9.365375408,9.099694962,8.469621469,8.286483835,11.1264141,8.324626115,9.051434642,0,0.78776677,7.964184892,7.489679402,5.906101707,0,9.261587228,2.029099457,7.09832691,6.227985534,12.16850916,4.036292321,1.214560036,0.526269172,8.676246248,5.896005376,9.159778013,0.911039586,6.532401124,9.393032153,3.956725789,6.104202449,3.227140341,11.99717595,5.088158562,10.48662388,8.766512345,11.19167615,7.84770884,9.057406947,0,3.084693605,5.506592422,1.864453607,3.78306895,4.971548152,0,10.16295772,12.46389215,11.07863785,11.46493368,9.980739386,8.554842068,8.966384321,7.9202933,10.00257595,0.526269172,5.665185244,10.76439061,9.419241811,12.62739253,8.564938278,10.15963171,7.643704699,2.310921735,0.911039586,7.551923544,8.779578197,6.899888583,5.520494539,3.637575471,8.7867891,3.417487999,0,2.029099457,4.251643359,4.438978102,6.599430872,7.036778044,3.585623584,7.134929379,3.157674347,0,0,0,2.029099457,2.029099457,1.864453607,0,0.911039586,10.37961663,8.324626115,2.749062231,8.935583503,9.914501739,6.02839013,14.30855946,12.44282949,0.526269172,0,0,0
PRAD,2.978104085,10.18229503,9.691691183,11.13416317,8.304542984,9.304223533,10.90782204,10.83973131,8.966343942,10.26829636,0,0,9.918222228,8.515869325,10.69078373,4.648367649,10.29668683,0.895225055,7.295346508,4.57218027,0,1.839878988,0.516015147,3.386714396,13.24367682,5.180203569,8.2867749,0,8.449994613,10.90911304,5.975343581,8.904258283,6.004622735,12.93943964,6.284743608,10.2170974,9.46558477,11.32275065,8.01190371,8.942584879,7.43093755,5.528155578,6.519217929,6.236197926,0.895225055,2.00353028,0.895225055,9.130284827,5.263308642,10.12350066,11.61683827,9.803509593,9.707359132,8.74855851,7.965507261,9.717708978,6.079915661,10.42043398,11.47977521,10.84074646,13.01968802,9.195219624,10.94007129,7.653669135,3.05476167,0.895225055,8.180182679,8.703142239,0,1.195284597,5.894230867,11.4561285,4.648367649,2.811388823,6.428507576,7.771911982,4.811881996,3.262944235,6.778497717,7.800019782,9.300293067,4.789630147,2.150494689,0,0,6.998206788,0,0.895225055,0,0,9.510501117,10.04046782,13.57805421,11.26796293,10.90134964,11.67414812,14.54233061,13.31820384,2.622836666,4.672889193,0,3.924954985
BRCA,3.108624815,11.00734269,10.07606734,11.83235207,8.748488069,9.100325934,12.0078157,9.887024079,9.132345491,9.078577814,0,0,10.25777675,9.077795762,6.403940846,0.371056968,11.29505717,1.863779904,8.736635314,1.302465287,0.371056968,1.742566791,6.914851503,0.910655921,13.01128492,14.26559307,9.56938096,2.352221792,7.999278472,11.49945726,5.017138009,2.432799099,2.509113073,13.10546496,4.21704455,12.82965535,10.02743608,10.98538658,9.715445547,8.560672926,0.665938454,0.910655921,7.102038681,10.85004616,3.156865788,3.493813829,0,5.772748719,5.394414675,10.12396618,10.9685948,9.216549444,11.34877794,9.490401656,6.204312903,9.606764222,3.058714784,9.668381548,11.80871888,10.53858666,13.22876008,9.412444942,11.7949722,7.764546533,3.602302464,1.119820952,7.203054295,10.67967362,1.119820952,5.547011722,3.670353163,6.283905109,5.142221447,0,9.015387174,8.814822762,2.581592279,6.503790763,6.309418145,5.676752589,8.957833364,4.467090326,5.617654058,0,0,11.6769047,0,0.371056968,0,0,10.27801961,8.298401716,12.3703196,10.96436253,10.70143643,6.900746075,13.73813449,12.57695903,2.65060374,2.266876472,0,0
LUAD,0,8.665520684,9.439581585,9.93292485,9.032453537,10.47431435,11.85213543,8.352193538,10.23982524,9.010690339,0,2.682146268,10.14866723,8.167844619,6.365377596,2.827331271,10.36135166,1.455333797,7.269687748,5.054414388,1.455333797,2.827331271,4.761944762,2.164882798,10.34308576,5.26515181,7.696592029,6.709552569,7.818511878,10.52722285,8.091578194,4.059995487,2.164882798,11.08982782,3.81416073,10.90163624,10.42214889,10.31770655,6.779850652,9.053893309,3.623398682,4.851729056,6.032539493,3.403526784,0.903886665,6.326758438,0,5.198270189,5.448996731,10.31251997,10.95832071,9.09813212,9.716977181,7.236741337,7.589748509,8.26091483,3.279590153,5.163627539,8.705203835,9.107277241,14.46638878,8.193830869,9.906979259,4.807535248,2.164882798,0.903886665,5.819645194,4.851729056,1.455333797,2.638421433,3.81416073,4.453247584,2.420994335,0.903886665,4.71486643,6.051611371,2.827331271,8.289313459,6.357736728,4.615840003,8.035205995,5.826525607,1.455333797,0,0,8.419804316,0,2.164882798,0.903886665,0,12.4325419,7.219981623,6.768369613,8.049505528,7.386948865,7.846079554,12.61228107,10.59622703,1.455333797,1.853277114,0,2.164882798
KIRC,1.469417154,9.357595989,9.610338339,11.56981764,9.548627353,10.02465489,9.899361455,11.67542342,8.914818623,8.689176834,2.552155706,0,10.38826489,8.370434586,8.268055367,0,9.820402371,1.218347209,11.45291043,1.469417154,11.55483823,0,0,0,9.871022722,6.165210514,9.238001015,0,7.190506219,10.31502499,6.885147252,3.693944087,3.591811044,12.93517426,6.332901235,10.62686801,9.277605897,11.41672365,8.935819198,8.337282929,0,0,6.36422047,1.469417154,2.439037963,0.914258349,0,5.037571113,10.96011056,11.01800539,10.97064518,11.08755566,9.639431157,7.996117538,6.05436663,9.269358146,3.299479128,6.846856827,10.43464908,10.13720891,12.62568373,9.176472381,11.08050444,4.662518847,5.708868685,1.218347209,8.943590261,5.985541415,4.323233143,2.657045428,0.528371278,9.084266279,1.869358181,2.316290584,5.780268099,3.643775397,4.354762445,7.048301587,5.881150678,6.824513297,8.07158571,4.415826257,0,0,0.528371278,7.754546826,0,0.914258349,0,0.914258349,9.951201648,9.431535212,6.174074791,9.983079107,10.21978565,4.873129085,14.42786279,13.33424535,0,2.034215715,0,0
PRAD,3.911653237,9.849386334,9.392476282,11.50848808,9.319708244,8.870185913,10.80960737,9.596450685,9.408355219,9.644169942,0,0,10.3690411,8.145835369,5.532606841,4.641944796,8.728396738,1.407570295,7.611969066,2.574997615,0,3.553827399,1.79879708,3.004465437,14.07918475,9.176636932,7.048813793,3.145873062,8.301326994,10.82184572,6.755221421,4.352016934,3.145873062,12.95729615,6.342791169,10.41430469,10.03357442,11.44874096,8.982876672,8.291847559,6.393311509,6.428343421,6.664098791,4.903308268,1.616404751,7.114814674,0,6.809375855,2.928199748,10.62132846,11.7355941,9.978495969,9.490213103,8.771324392,7.605864679,9.990274183,3.911653237,11.38061799,11.18453446,10.74542223,13.38451396,8.966286255,11.29992346,7.021546353,3.076901088,6.727362323,8.526538363,8.434799173,0,1.616404751,6.120911755,10.52605903,2.574997615,0,7.950007583,8.626493894,4.198132649,4.980870739,6.462544806,6.7607266,8.537843498,6.350117075,5.054475168,0,0,10.92908084,0.869002765,0.498965654,0,0.869002765,9.868006082,8.284217983,12.55098721,10.10946504,10.46410665,8.840582824,14.27608077,12.78623082,4.13166356,4.025852703,0,3.553827399
LUAD,1.56832402,10.24527935,9.846891293,10.46248182,9.261173482,8.507707442,11.20078216,10.1734273,8.593409798,8.667345761,0.72700555,0,10.17669676,8.411049082,9.273886493,1.208142647,11.37389286,1.208142647,7.552523092,1.56832402,7.187827119,2.641915903,0,1.56832402,12.03284471,7.287998582,10.62272907,3.749394818,7.954248665,10.85990745,5.721383597,7.567545448,2.916858765,12.49876944,4.119347876,9.899302538,9.031193913,11.76137255,7.70978689,8.325237985,4.92997085,1.208142647,6.472426033,2.301938767,3.147681165,17.43650823,0,3.601494477,5.628904796,10.35860725,10.93907227,10.93762393,9.013012743,8.357296871,6.395916233,9.924811019,3.749394818,5.808292369,11.11814296,10.6334857,12.90514629,8.581121476,11.79128501,4.619823809,3.036872532,0.72700555,9.097850418,8.12986513,2.301938767,4.540808435,3.34663074,8.726562185,5.808292369,1.208142647,5.185093466,6.894029521,6.178242561,6.472426033,8.357296871,5.104965605,8.866796731,5.825063082,0,0,0.72700555,4.73078123,0.72700555,3.521440262,0,0,9.393551344,8.632042777,8.039346797,10.22172003,10.45845788,8.446707002,14.43385925,13.29467818,2.096261853,6.361842036,0,0
PRAD,2.62058641,10.44214523,9.991691898,11.77838519,8.867498062,8.002466252,10.75362626,10.59142884,8.948682604,9.109987319,2.28169825,0.427606173,10.66876978,8.52431447,5.698293501,4.874044444,10.54444288,1.021479727,7.302099669,1.347665656,0,4.822465035,1.193771743,5.289454564,13.77863159,8.492690418,9.689587461,3.897714791,8.234779118,10.89064428,6.634652799,9.225573789,5.390327192,13.74704956,6.464205916,10.11874645,9.853959791,11.46953498,8.858720808,8.298704132,5.354455687,6.395265064,7.176761579,5.250950208,1.347665656,8.115277793,0,6.973025722,4.755277511,10.8805937,11.41697693,10.08561851,9.935509841,8.737757732,6.50567978,10.11807156,3.99411806,11.07723632,11.99454437,11.06688299,13.44493722,9.348626365,11.65560227,6.875153416,2.42693562,2.679761574,9.875076602,8.402253184,0.3305584,0.3305584,9.257486848,11.70216836,1.837943242,0.599317794,8.077269707,8.810719431,5.603985305,4.874044444,6.817034804,6.999391235,9.216236582,6.485091877,5.085751809,0.3305584,0,11.18200321,0,0.3305584,0.599317794,0,9.708359698,9.416520993,12.1671484,10.82376528,11.27248399,9.910251463,16.10354395,13.58921809,4.655626601,4.432946049,0,3.530744975
PRAD,0.489337409,9.885371502,9.850461908,11.20662979,9.304860083,9.941540651,11.47995705,10.99888655,9.062758537,9.477394006,0.489337409,1.118293271,10.60162224,8.245134335,8.737061395,5.492151223,11.0234425,0.853995647,7.596868073,3.621184477,0,4.890767688,0,2.733918292,13.68610653,5.398589796,10.46776856,1.386810946,7.015626911,10.14917552,6.601305783,9.187884015,5.238087503,13.18924699,8.028005489,10.89289946,9.693999128,11.60434473,8.534649166,7.832320417,8.73932495,5.174993572,7.471195591,5.54301016,1.386810946,0.853995647,0,5.517804794,4.511139081,10.55010224,11.31233844,10.16651461,9.630012242,8.481863998,7.761611066,9.707995779,6.1134213,10.76082804,11.15110536,10.75004536,14.27273912,9.379343707,11.48321621,7.899731522,3.52326084,0.489337409,9.819195552,9.836514342,0.489337409,1.593975179,3.95746891,10.57129758,2.818911899,4.377401431,7.111417399,9.020760533,5.627916121,4.724464739,6.79208748,8.025770776,8.834268774,7.980362393,2.332707934,0,0,5.999679867,0,2.080657663,0,0.853995647,10.07767027,10.21974935,11.61793574,10.28235872,10.48290877,8.443892543,16.51532563,12.88565253,5.627916121,4.767871928,0,3.799108034
BRCA,4.26685399,8.45834509,10.40295875,9.00564981,9.370687407,7.747206111,8.859267653,5.759304997,8.498466298,8.474525276,0,0,12.04672841,7.432926011,3.464406886,2.87737126,6.186130091,1.577150837,6.146278453,4.23680638,0,0,0,0.842777745,12.31665771,12.08649453,3.282247037,6.170321688,8.984333005,11.48301966,4.826614583,3.09396575,2.622438439,12.54558232,6.255200455,9.734789203,10.25856603,10.6498669,6.958749894,8.712802101,0.842777745,1.371280054,5.198034398,2.712507741,2.061465164,11.88042917,0,1.757279323,4.142732005,9.058048563,12.47806175,11.53467737,9.182545816,7.571782976,5.900149508,10.34119634,10.35917852,6.787967838,11.01437622,10.16892278,12.73078216,9.699424966,11.31458324,7.733822056,3.222170848,1.371280054,7.76309947,5.738013872,2.5263443,1.131128486,0.842777745,5.373975269,0,0,0.842777745,4.206127437,1.577150837,3.339906997,7.140124224,2.87737126,10.42685178,1.91735537,0,0,0,2.192446694,0,1.131128486,0,0,12.97385519,5.387710626,7.144168765,8.233375213,9.073091848,4.29628119,13.21144879,13.46437983,0.482125464,1.131128486,0,0
KIRC,2.837761632,9.790680824,9.358978599,11.6045486,9.595225774,9.218991804,11.80100503,10.830016,8.137262713,8.71920398,0.822607794,0,9.849559918,8.451054468,8.828126961,0.822607794,9.420147611,1.725043085,11.73941778,0.822607794,11.935898,0.822607794,0,2.27596058,10.25092606,7.660951428,9.692245845,3.353845503,8.125403138,11.36995716,6.338754207,6.268571006,4.391259058,12.37804011,6.861657666,10.80729857,8.938471058,11.57031587,9.307405755,9.372427616,1.725043085,2.837761632,6.164198978,1.343294108,3.118758389,3.353845503,0,3.555938828,11.74006743,10.18858885,10.75435307,10.12648508,9.448993841,7.806742935,5.714212541,9.558931498,2.488463593,7.888572794,10.65744351,10.40361923,12.6802804,9.224563685,11.15190447,5.692934864,5.329145129,1.725043085,9.338571494,7.410247812,6.084736118,5.056709238,0,8.806001761,1.725043085,0.822607794,6.100983953,5.089646447,4.162701487,6.752761969,6.998037502,7.498745512,7.831300909,5.558218645,0,2.27596058,0,4.033229161,1.343294108,2.026658438,0,0,10.01516413,9.090633813,7.874465019,11.03733417,10.13637598,6.612479304,13.66232346,12.60039382,1.725043085,2.488463593,0,0.822607794
PRAD,3.470133349,10.17917512,9.431712791,11.53704364,9.618159719,7.581562152,11.57900945,11.02996355,8.773294185,9.766643193,0,0,10.44378275,8.056117438,4.723918917,7.320033314,9.385704968,2.917087988,8.806159695,2.917087988,0,3.010296473,0,6.412510571,13.7054164,5.033775373,7.715618859,0,7.386741982,10.37807806,6.983221651,7.515534274,7.633765398,12.93230704,7.677050104,10.82193339,9.932854003,11.48927097,8.184156295,8.911101322,7.607899881,6.618980078,6.894308487,5.420883207,2.179096972,6.75312313,0,7.945414572,4.942125042,10.4390309,11.62624747,10.27561239,9.671751573,8.631959137,8.858801605,9.81588759,3.332521767,12.06569213,11.19105304,10.69782767,13.66265725,8.852523267,11.29630253,6.669862991,4.055455982,7.404017511,9.552820851,11.84683019,1.005902957,1.32900875,4.140386032,10.83909353,0.588900488,1.32900875,5.503361457,9.176656876,4.766224105,4.503100631,6.918565129,8.85094628,8.687697607,6.662703975,1.32900875,0,0,8.477300902,0,0,0,0,9.91563891,9.590126661,12.37521867,10.57972134,10.46451512,9.30407291,15.65218396,12.83154873,5.683965882,4.534821109,0,3.258458623
LUAD,1.265016749,9.461276842,9.840024127,12.10773036,8.960155464,9.285564051,11.83363727,9.572347798,10.09118412,9.505400714,0.642747774,0,10.58121,8.448331093,7.006432681,1.265016749,11.2614074,0.881273061,7.653869729,6.407998488,0,2.662797954,0,1.698351849,13.81990963,5.964978459,8.147851067,11.56946166,7.516881891,10.63287709,7.315548117,3.544139137,1.698351849,12.15270947,5.891851736,10.30535498,9.35336961,11.27862369,6.299088934,8.005422445,5.457505647,0.356932568,8.077643573,3.14706243,1.424384672,8.080636347,0,3.544139137,5.332446578,10.43647211,10.94201593,10.7465899,9.73180098,7.775281049,6.86583223,9.501494877,1.818032475,6.309336284,11.2614074,9.995668236,12.87978808,9.450899868,9.847514675,3.611939567,4.134146996,0.642747774,6.791019589,5.984293125,3.798102372,4.367818344,3.319213275,7.568434993,5.741032764,0,3.002990491,8.845123058,3.578431568,6.314433699,8.253790769,4.88886986,9.494775599,4.201720107,0.356932568,0,0.356932568,6.557347286,0.356932568,2.951569146,0,0,10.26282306,7.937673952,6.86583223,9.058359793,8.98913049,9.870622101,14.11749701,12.93620543,3.798102372,6.80557622,0,0.356932568
COAD,1.868607755,10.00507712,9.7202511,11.92794089,9.526368168,9.692118536,9.214897055,9.921887043,8.927869794,6.937838704,0,0,10.62807183,8.316657149,6.056156466,0,10.50560317,0,7.09000653,3.279902108,6.603199036,13.6209529,0,0.463413204,13.89668244,4.933020192,7.659318077,0.463413204,7.615401583,10.46673927,2.369354805,4.317680324,3.794935663,12.9178345,2.740366343,10.09077405,9.072939162,11.80823621,6.850561921,8.018801061,0,0,5.179136793,1.533114772,1.533114772,2.471421603,0,0.813606775,2.740366343,10.75495429,10.84949111,9.823986542,8.975332116,8.230121337,9.496414412,9.511470016,0,5.890906278,10.74827672,10.3914262,13.31992609,9.041130705,10.5710131,6.219009718,5.704351881,0.813606775,7.517385939,7.216658566,7.615401583,4.9150141,0.463413204,7.148954435,4.545387716,0.463413204,2.895302621,3.833780667,0.813606775,5.661803745,8.332005209,3.162741763,8.983993991,2.566742104,0,0,0,0,0,0.463413204,0,0,11.11447114,6.92890324,9.889986049,9.562957869,10.7520879,5.936237462,12.43284982,13.46685395,0.813606775,1.533114772,0,0
COAD,1.28847669,9.184649749,10.00316651,11.41622223,9.003214303,9.106254086,9.15939204,9.553938341,8.556778091,8.451713906,0,0,10.62723291,8.194249606,5.462605333,0,10.44364809,0,9.092339597,2.950916271,7.153602696,14.24832788,0,4.304109426,13.73925321,4.753165928,7.61999983,2.277121847,7.715515904,10.39758907,1.958025999,5.559641704,3.120053284,13.15383225,3.755208065,10.86489029,9.169065641,11.35741455,5.074685248,8.321147927,3.037961995,1.767400556,6.770815834,2.538240158,2.950916271,13.32969825,0,3.805694868,3.592205852,10.46740177,11.59078819,10.84352853,8.775195436,9.148430822,8.25228224,9.955744341,1.28847669,6.491271092,11.33878094,10.8563088,12.98944417,8.948095606,11.69176533,6.07386521,3.947338872,7.924129585,9.403276245,7.838819438,3.805694868,2.652991206,1.547696591,8.179968787,2.652991206,0.566474224,3.854474471,9.293685451,2.413594082,6.651671701,6.084128062,6.134372924,9.194156017,3.533501054,0.97217797,0.566474224,0,8.245443371,0,0,0.566474224,0,10.59664635,7.010276329,9.734990681,9.852215812,10.64726953,5.499571669,13.72799488,14.16656325,5.032911911,2.538240158,0,0
BRCA,2.106013238,10.38748964,10.7156017,12.38400932,6.58771002,5.248519656,12.9683464,9.778303868,10.00123928,8.483557842,2.312084262,0,7.926319718,9.933613945,6.530061376,0.41196851,10.54705839,3.158967099,8.282328596,0.99385548,0,1.728355919,0,0.732052073,12.82595651,13.95432356,9.529428602,3.310834508,9.451211112,12.26195386,7.2638701,6.3217243,4.26132771,12.99341255,4.26132771,10.60238339,10.25173093,11.4250795,8.03575036,8.639948412,6.285507643,5.425361949,5.144519574,9.615219482,2.652578274,9.502728396,0.732052073,5.117308555,4.669973507,10.07424852,9.329022658,8.419551532,10.33456381,8.262282806,6.612286143,9.158450642,4.532522688,7.391467013,11.91939595,11.54162422,13.6887639,10.2276761,11.67081556,7.786465677,1.990773378,4.91091011,6.425217582,7.858086706,1.576763978,0.732052073,2.106013238,10.90752915,3.104571498,0,5.479796429,7.592591583,2.492365963,4.103858478,6.248358359,4.310216497,8.704232208,7.279304135,2.492365963,0,0,9.235616977,0,0.99385548,0,0,10.7067809,7.816388509,12.31213419,11.74977727,10.14965822,9.237198008,11.36831547,11.67242092,2.106013238,3.448227008,0,4.184740487
