Class,gene_18529,gene_13429,gene_18897,gene_3443,gene_6876,gene_7929,gene_11348,gene_14318,gene_12300,gene_15430,gene_5297,gene_14984,gene_19238,gene_11355,gene_11807,gene_14828,gene_15431,gene_4442,gene_10561,gene_1136,gene_978,gene_5237,gene_19874,gene_7573,gene_2865,gene_5020,gene_17769,gene_10983,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316,gene_6222,gene_16407,gene_17205,gene_19269,gene_6593,gene_62,gene_17706,gene_12277,gene_11379,gene_8332,gene_17955,gene_17549,gene_14036,gene_4315,gene_10389,gene_5804,gene_8197,gene_11751,gene_15834,gene_6225,gene_10263,gene_11627,gene_19464,gene_10565,gene_6671,gene_1281,gene_10077,gene_6224,gene_5045,gene_3568,gene_14850,gene_14083,gene_3593,gene_16448,gene_503,gene_4539,gene_19536,gene_10572,gene_4997,gene_6909,gene_17121,gene_9057,gene_10388,gene_13486,gene_2862,gene_8847,gene_17399,gene_18475,gene_15305,gene_11867,gene_13049,gene_6467,gene_5040,gene_6784,gene_13721,gene_15972,gene_8725,gene_19663,gene_15467,gene_4066,gene_5660,gene_1588,gene_1589
BRCA,10.1776064,8.979959587,7.495183478,10.00687303,11.97851384,9.323649285,4.852353473,11.24350724,5.696355555,5.969928671,12.69170645,1.400756503,2.918710614,13.45418361,10.15495731,4.582911214,8.422872113,6.206225138,9.157877426,4.415569395,11.00915679,12.8174214,7.960181534,7.584549169,10.5639589,9.685060615,10.68302969,11.73254904,10.98880538,10.40687463,8.012445762,14.21054198,12.80007278,1.720978845,2.483673919,0,0.727876901,11.7038906,9.093486231,2.396460933,11.16899171,12.7490733,1.857861595,8.952517037,8.28373661,11.8784763,7.183456739,1.857861595,10.9683932,8.414571084,3.252506491,10.89817811,3.438625538,12.15970738,3.34857237,11.09019845,9.729228155,5.134249695,10.79728865,13.49226631,8.842366059,2.097880434,11.28279307,1.569734113,5.051032707,5.147664886,10.76772927,9.168609445,7.71867671,9.162839426,6.855242251,12.40886309,8.008775948,6.511327292,10.89473441,10.57547307,10.47961861,8.265657237,6.723271851,12.22671021,10.69021628,1.209328587,2.097880434,9.229013441,3.095232435,10.6350288,10.95151786,6.092909329,3.39429462,0.744936067,6.46920874,11.49870962,2.204422466,8.754132561,1.720978845,8.749742076,13.57991694,7.702858365,7.63542792,7.234635437
BRCA,10.34517236,9.939859793,7.223055651,13.26500989,12.56936672,12.43465429,4.560861662,11.44352377,8.018055485,7.997230299,13.71607992,3.273426371,2.139404006,4.998290295,11.40960838,9.509616675,6.359675777,5.849516446,9.856064421,7.818805834,11.788388,14.03261401,10.24456601,7.084117429,7.938350491,10.14274528,11.22487595,11.88968648,11.83803782,11.02737387,8.557961427,14.58452216,12.90495443,6.16798608,3.273426371,0,0.695281195,12.99103638,11.09019183,1.162532318,12.16200731,11.77582836,6.337752118,8.750723732,9.53789396,14.51116582,5.932311617,3.127715811,11.36643697,8.379005731,6.12383171,11.94001255,3.708761109,13.00978839,4.268112461,11.37437116,10.50586116,5.288484073,11.45247807,12.53485728,8.073830942,2.139404006,11.86271484,1.349421897,8.068848127,7.345378633,11.09938069,10.56367296,8.087033151,9.281005015,5.692625265,11.71281929,8.913344222,5.333491716,10.64011838,11.21738826,11.07121429,7.314850574,7.59912435,12.4741318,11.20097215,6.768951793,3.405760965,8.761055844,1.349421897,10.6637182,12.86824382,6.26411039,5.433213192,2.593951284,5.288484073,11.1468423,5.377137634,9.01613413,0.389126227,9.888001927,16.49642315,8.016334739,7.350868481,7.020179917
BRCA,10.58825552,6.949885059,7.004422738,12.63319959,14.15108791,3.615404526,7.631358973,9.654806063,2.910080232,2.363703752,12.99776519,0.671202777,4.087063923,9.809490011,10.04937211,0.671202777,1.127501219,3.38938784,8.174501298,0,9.270776534,9.035340731,7.259752678,3.38938784,5.347509757,3.81077212,8.453377649,9.304960445,8.794831718,9.128378473,4.318844648,11.15183472,14.60853783,0,0,0,5.884033724,6.285664839,11.07785049,0,9.75711828,12.17684322,0.671202777,6.765799923,9.110292765,10.2317252,0,1.473683023,6.04801598,1.473683023,0.671202777,11.62309502,2.791647396,11.56962305,4.964088988,9.968925937,1.752620156,5.34666974,8.783240548,8.684906379,3.468726667,0,9.051537963,1.752620156,0.671202777,0,12.63937463,5.884033724,0.671202777,7.46234685,2.187292681,7.747273258,6.111198281,9.009039187,10.24375713,9.692479507,7.325170512,8.341896821,4.991213433,8.098579571,10.77980962,0,0,9.373565565,0,6.008733377,6.480105137,0,0,0,0.671202777,12.49641691,0,4.879509735,0,5.017837303,9.709933322,10.69212726,9.346249991,3.305430686
COAD,11.47244208,8.313422731,5.345651848,13.97037556,4.837736407,7.064300863,1.264956718,10.56022773,1.739243253,3.235589216,13.05365442,1.264956718,1.739243253,14.98166093,10.74378254,4.038699551,6.724800317,3.665983918,9.57893494,1.739243253,11.61951389,11.0060876,4.551571387,6.76877981,9.033301854,6.181146292,10.20073925,10.76719958,10.29021473,11.04365619,5.824245965,14.98848499,13.81152522,1.521503079,1.928427177,0,0.952706308,14.93158242,12.870436,0.952706308,10.93307096,8.189458898,3.817254863,8.383799317,7.414372354,11.14188361,2.095620663,6.910133013,8.810835087,3.496973581,4.607998977,9.369883022,2.245434814,12.75022126,2.381144911,10.53815983,7.834881836,0,11.91306517,11.47433971,3.768565464,0,11.08834437,1.264956718,3.611809764,8.086475955,10.85907659,8.161449367,5.315468415,8.72732488,9.874051516,10.14162182,10.02146585,9.237047394,9.448834892,10.9879248,10.91396647,6.915735998,10.17761886,10.64146475,10.73153118,10.93203754,0,8.401865083,0.952706308,9.66374132,10.9549451,5.397802962,1.521503079,0.963104155,3.496973581,10.03375335,2.505204979,9.815234375,0,9.042187404,14.21807883,9.757154958,9.6326263,8.732092787
LUAD,10.42815077,8.161328429,7.62854761,12.49691618,7.413221717,10.39590895,3.263785614,10.44126352,2.494031523,6.940096259,12.49641941,4.974919301,1.216485907,12.34825787,10.67707654,6.153071644,7.390641893,6.269053724,9.208075812,4.382508174,11.5869758,11.08179631,3.263785614,8.504111864,11.87805475,7.953597002,8.351672494,11.19121347,10.88123635,10.94317412,10.13053195,14.48282686,13.28551492,4.671921725,5.438395993,0,2.10755397,12.00871223,7.853927053,1.216485907,11.0822422,11.20745975,4.848036981,8.181201961,9.365476022,10.25532369,4.471285024,1.578117532,11.77474589,7.7468569,5.822768381,12.52614953,4.708910058,12.43790289,6.497605979,10.69849632,9.670948299,0,11.20987977,13.6139966,7.059452625,0,10.678248,1.216485907,5.41620133,7.302648062,11.8599385,9.682615432,6.704041955,9.448461189,6.06709442,10.72807356,11.02610842,6.900673631,10.20442442,10.29082524,10.29842921,6.955568545,9.404045194,14.01526694,11.64984445,2.313681207,2.798527531,8.903604725,5.839541427,12.02759158,10.98556447,4.848036981,3.558598265,6.997574686,6.231420888,11.17395815,3.263785614,7.640801658,2.929639526,8.120735541,13.44703155,8.834164464,6.704041955,6.231420888
LUAD,10.8753654,7.746601653,6.890130491,13.15945669,5.773065339,9.337998693,10.44841576,10.19272433,5.595151537,8.969369252,13.16690213,3.61176256,0.982655956,16.77965524,10.63840876,5.287889647,5.375303612,4.896974132,8.739949336,1.78249244,12.17727937,10.75748169,3.360757558,7.542691412,7.63413582,5.954321959,7.432884265,10.7153872,10.22426703,10.44134653,9.704057522,13.75634783,12.98615136,0,4.896974132,0,0,11.97736222,6.896102281,0,11.90191148,10.29770729,7.561455979,7.296218774,10.56999797,10.21895065,3.216718701,2.142838178,11.29712835,4.011611923,4.252294541,11.98904674,8.387246206,12.50230474,4.288771967,10.78447944,7.630587486,0,9.428655382,11.64677019,7.453114214,0.982655956,10.43474289,0.982655956,2.294047233,10.34773209,12.58736734,9.021785069,5.175488673,9.684510197,7.193554929,11.01630688,10.53163488,8.147596715,9.448944301,10.4080537,10.15739747,6.504618804,8.217860788,12.4963445,10.87424368,4.214863065,2.294047233,8.793294418,1.301060806,13.67346367,10.13674765,4.214863065,3.615216171,7.944501241,10.06708474,11.85459181,1.973905111,6.504618804,0.982655956,7.676055796,13.24258911,8.30058136,7.998635557,7.910666713
BRCA,11.35170672,8.278324001,7.064300863,13.17084987,7.917592868,7.314778083,13.88103746,10.35693609,4.767633613,7.985062045,12.78107688,2.031042243,2.280600049,12.00458917,9.639250255,4.448729192,5.159019593,7.136345214,8.912299566,2.493263042,9.872116161,9.971945843,5.491532462,7.473559647,5.740908677,6.651858226,8.587072401,9.671010241,9.270601356,9.91887516,6.500218867,13.74655631,12.69134223,2.842777745,2.280600049,0,0.825215762,10.88789077,9.742940951,2.493263042,11.00195702,5.781957652,6.867439373,7.272200528,9.742940951,11.8090084,0,3.463727072,9.609627548,2.842777745,7.666756592,10.36265618,2.67859028,11.87926159,3.896426865,10.05801879,6.618253341,1.729139425,10.08081753,10.93642446,10.38800652,1.346815094,9.811454975,3.123914459,2.67859028,5.761577826,11.08374524,9.577927265,2.67859028,9.00189511,8.133553251,9.297393204,8.957792744,8.062073129,9.45323153,9.404775423,8.306731601,5.491532462,7.856450429,11.16212064,11.43126776,2.842777745,0,8.935223994,0.825215762,10.08697214,10.32170266,6.138687523,0,2.084540548,2.67859028,11.46553069,0.825215762,10.49834063,0,7.787576121,13.40698887,10.13330921,7.922191901,6.316849898
BRCA,10.96566165,9.222910797,6.686388469,14.36435356,14.1939642,10.61175334,3.052068047,10.98840777,5.47585338,4.580392748,13.35305031,0.833092483,2.693877199,10.19854326,12.05820486,5.517474129,2.36960607,4.41407463,9.012713919,4.877484149,11.72000906,11.62325509,9.590179071,6.416206398,12.40224466,7.36960607,11.71330918,11.45206102,11.25271273,10.91264238,6.04143794,13.56786103,12.31806541,3.338795203,2.044743821,0,1.741790545,10.78682503,9.483444981,0.605020153,11.57664495,12.89821402,0.833092483,8.561039677,7.948121894,13.05087746,1.624802765,2.440553608,10.13244832,6.734750259,4.360195695,11.25006743,4.100229203,13.14458018,4.205830385,10.7368247,8.096688804,2.958471516,11.20000967,12.02341824,6.124584555,0,10.7341846,3.375470437,5.959255477,8.199986367,11.85386313,9.630565646,6.203199198,9.660131417,6.748447815,11.66088281,8.155865581,8.043552302,10.8582064,12.35217588,10.31346128,8.179391617,6.968770456,11.73154815,10.0547264,2.216299645,0,8.787148375,1.497484631,9.011987545,12.07062077,5.166201253,3.052068047,0.612399683,9.770961155,11.66262387,3.755325587,10.11323427,0,7.876087144,15.47725549,9.793157834,10.7226624,8.118489511
BRCA,12.17533435,9.563585261,6.718142397,13.14646526,10.49722314,7.637559532,9.65853641,10.64070587,3.55758164,4.023583603,13.3741429,0.676808994,1.135666197,11.52585844,11.66865013,2.198965546,3.134467393,2.375734539,9.523665842,5.44291033,11.42111282,10.91588685,5.862057064,5.296787758,5.001901301,9.450879254,7.90768386,10.84042389,10.50793335,10.58585452,6.627422988,14.59655667,13.17932754,0.377734578,1.997436941,0,0,13.31917816,11.31715254,1.483209557,12.44086657,4.587677021,3.520434821,7.374239644,8.986169138,10.85564717,0.924403979,4.289532028,8.338214913,4.101112158,3.402885862,10.79062544,2.923035054,14.53735795,3.941660365,11.01581923,5.948498061,4.936854621,11.09197084,10.84088805,8.26009154,0,11.28203431,2.101717302,3.482306203,0.676808994,8.17300747,8.752805447,4.244681597,8.901065995,3.992188336,11.294121,8.728580405,7.690773255,10.11109654,10.12122267,9.970566099,6.030051308,5.934445733,9.820105549,9.983421188,3.0844385,0,9.474742251,0.377734578,7.412756126,10.41356447,2.978854578,2.481583112,5.542059898,8.955135502,12.26473873,0.924403979,8.791325712,0,10.15910186,13.17368338,10.39958769,9.769059272,9.68395606
PRAD,10.65731845,8.199029368,7.608772288,13.433442,8.569703738,9.828098393,3.708054771,10.87134314,8.206906907,6.1497268,13.03494164,6.25985811,1.590482259,6.056882614,10.67197443,6.46430232,8.445350125,5.587013876,9.743286062,7.729308041,11.32893293,12.09882166,7.415893845,5.263534003,11.98112128,10.40077272,13.0978626,10.98966414,10.65228033,10.79304238,9.494065535,16.59431002,13.21064547,6.625814028,5.919802472,0,2.639185848,11.87745286,10.38436286,0,11.36017769,12.7049087,1.142021259,8.406540922,10.01538717,10.26774646,2.814427374,6.274926937,11.28866424,5.232994533,3.616381224,12.40372307,3.357931982,12.49130447,5.46091945,11.07446931,9.18365771,6.311922654,10.89103938,10.34072916,8.500877722,5.880935257,10.87258254,0.487795024,8.541944555,4.804962187,9.889351853,9.411246152,6.878541438,8.578840619,4.270850336,10.72231232,9.672506668,3.875583497,9.153400028,11.45934965,10.91498302,7.436136848,5.562660669,10.73905486,11.84831387,0,2.439676323,9.388045278,0,10.79467579,10.48676464,4.506132205,5.47612242,4.842873265,8.124043745,10.93882976,2.076661701,7.475806374,1.932098977,8.774424693,12.37876899,8.798089408,6.403898252,3.952575859
BRCA,8.846653147,9.76479365,3.741650345,12.89558854,5.639498447,9.636151498,8.245500417,10.95084018,6.904905525,8.269856026,13.15635174,1.743514968,1.743514968,12.36978544,10.84761333,9.335175944,6.232913974,5.466392198,8.730208577,6.311804614,12.17911601,12.13188268,7.761976665,3.44145692,5.251968987,10.91163167,9.352901944,11.99531845,9.9556717,10.75026314,5.625840323,14.46102534,13.23612185,1.525467563,2.730400845,0,0,13.69768435,10.95665204,0.555521697,12.44766442,8.727015084,10.52182615,7.924206801,9.109384068,11.0410773,1.26849428,0.555521697,9.508927741,3.090057358,4.044411606,12.02716649,4.044411606,13.67117615,6.402710241,11.0098706,5.679713727,4.641251218,11.04685798,10.35128159,9.219446866,0,11.37159153,5.481638002,7.437801999,6.893556369,9.936436242,10.43344982,4.72049737,9.541117917,5.541059434,12.11502739,8.596551317,8.181589597,9.390745059,11.71660085,10.29952858,8.193209929,5.61205166,10.47593604,10.37188552,5.30435406,0,8.932371269,0.555521697,9.11087998,11.82353045,3.870009551,0.955610389,3.980171574,8.766449401,11.46300319,7.034611909,9.939890638,0,8.29596633,12.6629487,10.13871977,9.156717672,7.926989745
BRCA,10.28042281,9.241785376,6.249441549,15.39211614,13.15101178,9.169233544,2.501464623,10.58423909,4.916596068,9.562885387,13.97804007,9.525424887,1.442439294,10.57915563,12.21362372,4.241390224,7.491019298,4.466255143,9.547829594,2.300533773,11.70240215,10.78458577,8.114127528,6.787223484,11.87009496,6.37012591,12.41789733,11.57695194,11.40888166,10.97655696,7.339689695,13.75569086,13.61544573,1.887291301,2.784420225,0,7.635108632,11.57056255,9.720584581,1.681943947,11.40523189,13.16179165,2.067019106,9.073255231,9.571282411,12.20727366,0.316609184,3.105577515,9.951937423,6.403966401,3.675714329,10.52308163,3.9057071,13.29604149,3.333395109,11.0024986,8.329733562,1.567156004,11.58192551,11.93121397,6.812639407,0,10.81379722,1.155101558,3.467449046,2.784420225,12.24291804,8.581524493,7.361382373,8.043421065,8.107515263,10.59252244,10.61390915,9.54261597,9.368237977,10.85967455,10.14689956,7.401715786,6.812639407,12.13268287,10.15902615,2.300533773,0,8.076585816,0.795933147,9.334637545,10.99485546,6.837615319,4.668425517,0.999134123,8.998390159,10.82281776,3.368097822,7.500825949,0.576086724,8.415184016,14.31015832,10.39606956,9.859686968,8.331933575
KIRC,10.183015,9.154663707,7.152690464,10.8386997,3.468544219,9.694624287,1.112299792,11.30406606,4.292060221,4.203858913,12.88886879,0.827493874,2.922958964,1.112299792,10.95754465,3.308564746,2.165333137,13.30098167,9.418255316,0,11.12701414,10.94001255,3.901368947,7.934339574,8.719744744,8.665733847,6.565685514,10.83074494,10.96790349,10.15536218,5.949665657,14.19630243,12.45274574,1.112299792,0.4722798,0,0.4722798,12.28116792,11.30273601,2.165333137,10.95162713,0,1.350044566,8.056897783,8.453192426,9.261396826,0.827493874,1.891846877,11.58144541,9.468021182,5.976535484,11.33645077,4.428055269,12.41967582,5.671330175,10.25840115,10.08868225,1.112299792,11.37940544,15.66910651,9.391050215,1.112299792,11.05056972,3.063261322,5.132663204,2.76754887,10.29932251,9.709381973,7.738943435,8.444621518,9.852701156,10.8059937,11.78420541,5.521251795,9.80617581,9.329852386,10.49939747,8.619603753,5.033788585,10.33264081,10.1959381,6.423208374,0,8.976452427,2.035060797,10.61649371,12.94084763,5.807254445,3.243394894,11.14245811,9.82416321,11.01077285,3.901368947,9.57225115,0.4722798,9.277694227,12.48692299,6.198189631,7.812863987,6.784216043
LUAD,11.18350512,7.66797016,4.93390778,12.63405548,4.864057349,8.973817885,8.146324281,10.50416352,2.436001886,3.520673677,13.05400222,1.68063942,0,10.07919141,10.63897886,3.520673677,3.653037081,6.805227956,9.713747358,3.520673677,11.696246,10.2889468,4.627087328,5.708245186,8.6043679,7.562501933,7.675773598,10.64644171,10.10542404,10.1669288,9.081997311,13.68551534,13.75505447,2.929222896,3.212771644,0,0.633570707,9.880846203,8.426193457,0.633570707,11.30827076,10.1916268,6.488299694,7.882062187,8.601767075,9.495267439,4.177439471,2.703588014,11.44922604,4.864057349,3.886111127,12.35460202,7.034908983,11.94592295,4.132790681,10.74661509,7.921971815,2.703588014,11.88265069,14.16310715,10.92700753,1.07231164,10.39732167,1.07231164,3.030071177,7.489125429,11.64127055,8.310680939,5.385607049,7.925245841,4.917684754,8.967474133,9.573571453,4.836479627,9.05383359,10.12408253,9.525806579,6.847295426,5.767858689,11.8481104,9.624850275,0,3.212771644,9.115371439,0,11.69000234,11.43059368,4.864057349,3.234915124,4.435235199,8.830895439,11.05441439,2.280926628,7.279824126,0,8.640696838,12.80942248,8.920635709,6.86787176,4.220747842
LUAD,8.487007934,9.198933633,7.782755829,13.23791799,5.926096702,9.85096034,2.845309389,11.03380152,1.768036077,9.460572618,13.4133767,5.942315095,1.442810828,8.237157368,11.15726482,7.246835588,7.301294981,5.400681372,9.551925467,1.614568512,11.83845941,11.91634228,7.862048382,6.643655641,6.623681071,8.596104012,7.091890207,12.16830231,11.7770539,10.19559367,10.4271452,13.14254746,13.59064552,2.149584553,7.304438029,0,1.614568512,11.99728535,9.420612929,0.754802007,11.47637156,10.60034967,6.593190906,9.000236673,9.773613981,11.47061312,3.542852342,3.542852342,10.83397321,5.13037493,5.423968036,11.67613339,4.100473121,12.91871792,5.850769425,10.62568145,9.163053356,4.411317768,11.04111154,12.0804678,13.62711205,1.022261272,10.71245822,1.9067367,5.628245755,6.233420274,13.28612021,10.10709935,6.239995604,9.415538974,3.845680725,11.66546472,9.342565856,8.205592895,9.598082285,10.78844102,10.09308739,7.307565138,8.450621547,12.18809736,10.09762396,1.442810828,0,8.909317091,0.754802007,12.50719752,10.68256452,4.071273566,3.361754325,7.056865277,3.499667333,10.70178295,2.621876049,9.028997278,1.022261272,9.077531424,14.56834212,11.01786625,8.240438365,6.893483563
KIRC,9.507118714,8.517586721,7.057840137,11.07605397,8.572158285,9.807295345,0.690908713,11.63413945,2.836429131,4.958763812,12.56524015,1.156072961,4.084957166,4.87063597,10.54460709,3.97654694,2.955461604,13.38963134,9.389164525,1.507312604,10.67010739,11.2632692,4.958763812,8.202672385,9.737382563,8.664593058,8.147484786,10.54934188,10.77649061,9.900180006,7.566624913,14.06527307,12.89246313,0.690908713,1.789520604,0,0,11.96437336,11.8576195,0.690908713,10.90312868,6.908872939,0.690908713,8.757616689,10.09139572,9.442356763,0,1.789520604,11.02933555,8.921927199,5.992170205,10.85397226,3.167566673,12.10478219,4.233681026,10.05896582,9.189636799,0,10.6782392,15.31134743,9.477590313,0,10.49818105,0.690908713,5.716911352,3.065399977,10.90312868,9.269344119,7.398230642,8.090107125,8.686202853,10.31692636,11.5850799,4.929980315,10.03974158,9.760042928,10.21995501,8.681958701,7.213541702,10.10556809,10.31970599,4.530632624,0,9.00878715,0,11.37925922,12.29935686,5.499080498,3.352447809,9.666417533,8.312669711,11.07933811,1.507312604,8.675470174,1.156072961,9.095578997,11.3921725,8.490738585,6.930820113,5.845768527
KIRC,9.248838402,8.900706835,7.745156642,10.96544521,5.295741389,10.06379952,1.09369538,10.14481117,4.68199453,5.033801797,12.93632324,0.360195695,2.393251437,1.577682599,10.90719864,5.058567603,3.522520331,15.27986083,10.11264801,1.27369491,10.49532541,11.92155832,3.522520331,7.449742938,7.692538788,8.319387618,7.345440731,10.72874535,11.29196494,10.76821741,7.34040204,14.28915435,13.07945145,2.228449313,0,0,0,13.35909065,13.31288296,0.648097244,11.6568896,0.360195695,0.648097244,7.754473336,10.82651671,8.963514584,0,5.76312205,11.61119544,7.406995773,6.239858167,10.50274232,3.205267382,12.78044544,4.982966203,10.00610163,10.48422878,0.648097244,11.53328593,15.58078853,8.953646469,1.27369491,11.03708016,3.24895981,5.326652391,1.577682599,12.09998222,8.880884458,6.559048168,8.048268887,9.275281812,10.83356217,11.93697649,4.633373083,9.985656964,8.280446011,11.60713609,8.958587514,7.191621867,9.250855016,10.64921126,6.993979985,0,9.967384788,0.648097244,10.57069061,12.37343615,6.036756069,5.515832276,10.62026565,10.15057237,10.66541587,1.433707277,10.27629891,0,9.089760306,10.17130192,9.180684952,6.863058792,6.005258496
LUAD,11.02156995,8.462821246,7.208214846,12.6075615,6.954324286,9.678591337,6.080374127,10.90925558,2.150852085,6.15192983,13.16230478,4.080145979,2.150852085,5.214474554,9.840304289,2.623234784,4.519510454,4.347297141,9.129643646,1.195536585,11.56501637,10.37770942,5.657136918,8.073536421,6.661279302,8.160683255,6.756182674,11.03523212,10.00334925,9.999112131,9.955399993,15.10286969,13.89648378,2.406291756,1.84020136,0,0,11.02841721,9.804668301,1.84020136,11.05082136,10.90731883,1.195536585,7.68762763,9.070856196,11.76742307,4.347297141,8.11217362,10.92434489,4.285002648,5.372607397,11.52799007,2.623234784,12.98200602,4.855840239,10.47465911,7.985688269,0.895457741,10.99018908,12.1091026,10.27428496,2.518837242,10.65402732,1.443818797,4.435975226,5.830711673,11.44328547,9.155986978,5.830711673,8.794451608,6.53300728,10.34325235,10.16719231,8.201305493,9.386696723,10.30551459,9.813660962,6.806942665,8.501001175,11.89656325,10.18382144,3.501133376,0,8.453999001,1.443818797,11.61196077,10.33845784,4.042985712,3.345013082,7.802677912,8.345631447,10.79759668,2.406291756,8.089572301,3.387141928,8.261187589,14.46132596,8.220155799,7.504977844,7.330916878
